tokens,exclusive_related_actions,state_with_label
"['Click', 'start', 'click', 'run', 'in', 'the', 'open', 'box', 'type', 'compmgmt.msc', 'and', 'then', 'click', 'ok', 'In', 'the', 'computer', 'management', 'window', 'expand', 'system', 'tools', 'expand', 'users', 'and', 'groups', 'and', 'then', 'click', 'the', 'users', 'folder', 'In', 'the', 'right', 'pane', 'of', 'the', 'computer', 'management', 'window', 'right-click', 'the', 'user', 'whose', 'user', 'rights', 'you', 'want', 'to', 'verify', 'and', 'then', 'click', 'properties', 'On', 'the', 'member', 'of', 'tab', 'verify', 'that', 'administrators', 'is', 'listed', 'in', 'the', 'member', 'of', 'box']","{0: [], 2: [], 8: [], 12: [], 19: [], 22: [], 28: [], 41: [], 53: [], 59: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.04576515  0.16838121
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.00577666 -0.42283535
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ... -0.091475    0.33793947
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Select', 'the', 'internal', 'adapter', 'that', 'contains', 'the', 'sap', 'agent', 'that', 'is', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'Select', 'sap', 'agent', 'and', 'then', 'click', 'uninstall']","{0: [], 6: [], 8: [], 24: [], 26: [], 31: []}","[[ 0.          0.          0.         ...  0.28165919 -0.2445038
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ... -0.31357563  0.6247642
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  0.2132432   1.11368787
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'dial-up', 'adapter', 'and', 'then', 'click', 'properties', 'Click', 'the', 'options', 'tab', 'Click', 'to', 'select', 'the', 'display', 'progress', 'while', 'connecting', 'check', 'box', 'Click', 'ok']","{0: [], 6: [], 8: [], 14: [], 16: [], 20: [], 22: [], 30: []}","[[ 0.          0.          0.         ...  0.28165919 -0.2445038
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ... -0.31357563  0.6247642
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  0.2132432   1.11368787
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Open', 'the', 'internet', 'explorer', 'window', 'click', 'tools', 'and', 'then', 'click', 'internet', 'options', 'In', 'the', 'internet', 'options', 'window', 'click', 'the', 'general', 'tab', 'under', 'temporary', 'internet', 'files', 'click', 'delete', 'files', 'and', 'then', 'click', 'ok']","{0: [], 5: [], 9: [], 17: [], 25: [], 30: []}","[[-0.61034     0.60236001  0.61764997 ...  0.23993406 -0.34381819
   2.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.07062452 -0.33949476
   1.        ]
 [ 0.17614     0.0020898   0.14669999 ...  0.57262504 -0.04066451
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Double-Click', 'my', 'computer', 'On', 'the', 'tools', 'menu', 'click', 'folder', 'options', 'Click', 'the', 'offline', 'files', 'tab', 'and', 'then', 'click', 'to', 'select', 'the', 'enable', 'offline', 'files', 'check', 'box', 'you', 'can', 'either', 'enable', 'or', 'disable', 'the', 'check', 'box', 'for', 'client-side', 'caching']","{0: [], 7: [], 10: [], 17: [], 19: []}","[[ 0.          0.          0.         ...  0.35772303 -0.48197272
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.29103863  0.19458395
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ... -0.16973583 -0.77711082
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'regional', 'options', 'On', 'the', 'general', 'tab', 'click', 'to', 'select', 'the', 'cyrillic', 'check', 'box', 'under', 'language', 'settings', 'for', 'the', 'system', 'and', 'then', 'click', 'ok', 'You', 'are', 'then', 'prompted', 'to', 'copy', 'files', 'click', 'ok']","{0: [], 2: [], 5: [], 10: [], 17: [], 19: [], 32: [], 41: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.19619085  0.1265325
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.00967534 -0.20539126
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.50882846  0.28963771
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'cable', 'connection', 'and', 'then', 'click', 'properties', 'Click', 'to', 'clear', 'the', 'show', 'icon', 'in', 'taskbar', 'when', 'connected', 'check', 'box', 'and', 'then', 'click', 'ok']","{0: [], 6: [], 9: [], 14: [], 16: [], 18: [], 30: []}","[[ 0.          0.          0.         ...  0.28165919 -0.2445038
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ... -0.31357563  0.6247642
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  0.2132432   1.11368787
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Start', 'registry', 'editor', '(regedt32.exe)', 'Locate', 'the', 'following', 'key', 'in', 'the', 'registry', 'hkey_local_machine', '\\', 'system', '\\', 'currentcontrolset', '\\', 'services', '\\', 'afd', 'In', 'the', 'right', 'pane', 'of', 'the', 'registry', 'editor', 'window', 'double-click', 'the', 'value', 'start', 'Type', '2', 'in', 'the', 'value', 'data', 'box', 'and', 'then', 'click', 'ok']","{0: [], 4: [], 29: [], 33: [], 42: []}","[[ 0.23336001  0.16042     0.050714   ...  0.44559222 -0.51029187
   2.        ]
 [ 0.25895    -0.093868    0.48635    ...  0.14378592  0.84147882
   1.        ]
 [-1.12220001 -0.92471999 -0.34771001 ... -0.39240849 -1.28103125
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'internal', 'adapter', 'and', 'then', 'click', 'properties', 'Click', 'internet', 'protocol', '(tcp/ip)', 'and', 'then', 'click', 'properties', 'Click', 'the', 'advanced', 'button', 'Click', 'the', 'dns', 'tab', 'and', 'then', 'click', 'to', 'select', 'the', 'register', 'this', ""connection's"", 'addresses', 'in', 'dns', 'check', 'box', 'at', 'the', 'bottom', 'of', 'the', 'tab', 'Click', 'ok', 'until', 'the', 'network', 'properties', 'dialog', 'box', 'is', 'closed']","{3: [], 9: [], 11: [], 17: [], 19: [], 25: [], 27: [], 31: [], 37: [], 39: [], 55: [], 64: []}","[[-0.21863    -0.42664     0.51959997 ...  0.40845248  0.07505324
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.58810139 -0.62201756
   1.        ]
 [-0.64516002  0.54505002  0.41859999 ...  0.30091617 -0.7217083
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Double-Click', 'the', 'sounds', 'and', 'multimedia', 'in', 'the', 'control', 'panel', 'On', 'the', 'sounds', 'tab', 'under', 'sound', 'volume', 'click', 'to', 'clear', 'the', 'show', 'volume', 'control', 'on', 'the', 'taskbar', 'check', 'box', 'and', 'then', 'click', 'ok']","{0: [], 16: [], 18: [], 30: []}","[[ 0.          0.          0.         ...  0.56743401 -0.60801464
   2.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.16002512 -0.71711552
   1.        ]
 [-0.14099     0.64797002  1.34319997 ...  0.67810017 -0.07755823
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
