tokens,exclusive_related_actions,state_with_label
"['Start', 'the', 'network', 'and', 'dial-up', 'connection', 'tool', 'in', 'control', 'panel', 'Right-Click', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'Click', 'internet', 'protocol', 'and', 'then', 'click', 'properties', 'Click', 'advanced', 'and', 'then', 'click', 'the', 'dns', 'tab', 'Click', 'to', 'select', 'the', 'use', 'this', ""connection's"", 'dns', 'suffix', 'in', 'dns', 'registrations', 'check', 'box']","{0: [], 10: [], 17: [], 19: [], 24: [], 26: [], 30: [], 34: [], 36: []}","[[ 0.23336001  0.16042     0.050714   ...  0.15335469  0.20017825
   2.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.52216887  0.34429213
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  0.04907704  0.33103523
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'windows', 'explorer', 'click', 'folder', 'options', 'on', 'the', 'tools', 'menu', 'On', 'the', 'view', 'tab', 'click', 'show', 'hidden', 'files', 'and', 'folders', 'Click', 'to', 'clear', 'the', 'hide', 'protected', 'operating', 'system', 'files', 'check', 'box', 'and', 'then', 'click', 'ok']","{3: [], 14: [], 20: [], 22: [], 33: []}","[[ 0.085703   -0.22201     0.16569    ...  0.48117656 -0.11791839
   1.        ]
 [-0.54193997  0.39576     0.21015    ... -0.23252037  0.44921342
   1.        ]
 [-0.72951001 -0.16535001  0.85606998 ...  0.26587421  0.02267868
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'click', 'run', 'in', 'the', 'open', 'box', 'type', 'compmgmt.msc', 'and', 'then', 'click', 'ok', 'In', 'the', 'computer', 'management', 'window', 'expand', 'system', 'tools', 'expand', 'users', 'and', 'groups', 'and', 'then', 'click', 'the', 'users', 'folder', 'In', 'the', 'right', 'pane', 'of', 'the', 'computer', 'management', 'window', 'right-click', 'the', 'user', 'whose', 'user', 'rights', 'you', 'want', 'to', 'verify', 'and', 'then', 'click', 'properties', 'On', 'the', 'member', 'of', 'tab', 'verify', 'that', 'administrators', 'is', 'listed', 'in', 'the', 'member', 'of', 'box']","{0: [], 2: [], 8: [], 12: [], 19: [], 22: [], 28: [], 41: [], 53: [], 59: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.03029867  0.45567334
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.04986842 -0.14583075
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ...  0.20592737  0.14704747
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Select', 'the', 'internal', 'adapter', 'that', 'contains', 'the', 'sap', 'agent', 'that', 'is', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'Select', 'sap', 'agent', 'and', 'then', 'click', 'uninstall']","{0: [], 6: [], 8: [], 24: [], 26: [], 31: []}","[[ 0.          0.          0.         ...  0.09262022  0.11115278
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.49870336  0.18743245
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ... -0.0392958   0.07156568
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'dial-up', 'adapter', 'and', 'then', 'click', 'properties', 'Click', 'the', 'options', 'tab', 'Click', 'to', 'select', 'the', 'display', 'progress', 'while', 'connecting', 'check', 'box', 'Click', 'ok']","{0: [], 6: [], 8: [], 14: [], 16: [], 20: [], 22: [], 30: []}","[[ 0.          0.          0.         ...  0.09262022  0.11115278
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.49870336  0.18743245
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ... -0.0392958   0.07156568
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Open', 'the', 'internet', 'explorer', 'window', 'click', 'tools', 'and', 'then', 'click', 'internet', 'options', 'In', 'the', 'internet', 'options', 'window', 'click', 'the', 'general', 'tab', 'under', 'temporary', 'internet', 'files', 'click', 'delete', 'files', 'and', 'then', 'click', 'ok']","{0: [], 5: [], 9: [], 17: [], 25: [], 30: []}","[[-0.61034     0.60236001  0.61764997 ...  0.28506321  0.18594868
   2.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.65100241  0.38001862
   1.        ]
 [ 0.17614     0.0020898   0.14669999 ...  0.11594393  0.0593229
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Double-Click', 'my', 'computer', 'On', 'the', 'tools', 'menu', 'click', 'folder', 'options', 'Click', 'the', 'offline', 'files', 'tab', 'and', 'then', 'click', 'to', 'select', 'the', 'enable', 'offline', 'files', 'check', 'box', 'you', 'can', 'either', 'enable', 'or', 'disable', 'the', 'check', 'box', 'for', 'client-side', 'caching']","{0: [], 7: [], 10: [], 17: [], 19: []}","[[ 0.          0.          0.         ... -0.0262778  -0.06155529
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.05461434 -0.2096357
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ... -0.11416405  0.19584274
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'regional', 'options', 'On', 'the', 'general', 'tab', 'click', 'to', 'select', 'the', 'cyrillic', 'check', 'box', 'under', 'language', 'settings', 'for', 'the', 'system', 'and', 'then', 'click', 'ok', 'You', 'are', 'then', 'prompted', 'to', 'copy', 'files', 'click', 'ok']","{0: [], 2: [], 5: [], 10: [], 17: [], 19: [], 32: [], 41: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.06557172  0.50311065
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.05205366  0.04047692
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.31588548  0.08632084
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'cable', 'connection', 'and', 'then', 'click', 'properties', 'Click', 'to', 'clear', 'the', 'show', 'icon', 'in', 'taskbar', 'when', 'connected', 'check', 'box', 'and', 'then', 'click', 'ok']","{0: [], 6: [], 9: [], 14: [], 16: [], 18: [], 30: []}","[[ 0.          0.          0.         ...  0.09262022  0.11115278
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.49870336  0.18743245
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ... -0.0392958   0.07156568
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Start', 'registry', 'editor', '(regedt32.exe)', 'Locate', 'the', 'following', 'key', 'in', 'the', 'registry', 'hkey_local_machine', '\\', 'system', '\\', 'currentcontrolset', '\\', 'services', '\\', 'afd', 'In', 'the', 'right', 'pane', 'of', 'the', 'registry', 'editor', 'window', 'double-click', 'the', 'value', 'start', 'Type', '2', 'in', 'the', 'value', 'data', 'box', 'and', 'then', 'click', 'ok']","{0: [], 4: [], 29: [], 33: [], 42: []}","[[ 0.23336001  0.16042     0.050714   ...  0.0839021  -0.04809912
   2.        ]
 [ 0.25895    -0.093868    0.48635    ...  0.16191214  0.14325374
   1.        ]
 [-1.12220001 -0.92471999 -0.34771001 ...  0.2652083   0.03830776
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'desktop', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'internal', 'adapter', 'and', 'then', 'click', 'properties', 'Click', 'internet', 'protocol', '(tcp/ip)', 'and', 'then', 'click', 'properties', 'Click', 'the', 'advanced', 'button', 'Click', 'the', 'dns', 'tab', 'and', 'then', 'click', 'to', 'select', 'the', 'register', 'this', ""connection's"", 'addresses', 'in', 'dns', 'check', 'box', 'at', 'the', 'bottom', 'of', 'the', 'tab', 'Click', 'ok', 'until', 'the', 'network', 'properties', 'dialog', 'box', 'is', 'closed']","{3: [], 9: [], 11: [], 17: [], 19: [], 25: [], 27: [], 31: [], 37: [], 39: [], 55: [], 64: []}","[[-0.21863    -0.42664     0.51959997 ...  0.41416863 -0.40591609
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.43911076  0.07916865
   1.        ]
 [-0.64516002  0.54505002  0.41859999 ...  0.13543096  0.29807851
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Double-Click', 'the', 'sounds', 'and', 'multimedia', 'in', 'the', 'control', 'panel', 'On', 'the', 'sounds', 'tab', 'under', 'sound', 'volume', 'click', 'to', 'clear', 'the', 'show', 'volume', 'control', 'on', 'the', 'taskbar', 'check', 'box', 'and', 'then', 'click', 'ok']","{0: [], 16: [], 18: [], 30: []}","[[ 0.          0.          0.         ...  0.17367597  0.03695387
   2.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.47583908  0.4463596
   1.        ]
 [-0.14099     0.64797002  1.34319997 ... -0.11728638  0.32946318
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
